日時	USD/JPY(始値, 買い)	USD/JPY(高値, 買い)	USD/JPY(安値, 買い)	USD/JPY(終値, 買い)	USD/JPY(始値, 売り)	USD/JPY(高値, 売り)	USD/JPY(安値, 売り)	USD/JPY(終値, 売り)	
2013-09-03T16:00:00	99.532	99.706	99.494	99.634	99.525	99.699	99.488	99.626	
2013-09-03T15:00:00	99.550	99.630	99.517	99.532	99.545	99.626	99.511	99.525	
2013-09-03T14:00:00	99.378	99.593	99.377	99.550	99.372	99.588	99.368	99.545	
2013-09-03T13:00:00	99.504	99.509	99.347	99.378	99.499	99.502	99.340	99.372	
2013-09-03T12:00:00	99.406	99.548	99.406	99.504	99.399	99.543	99.398	99.499	
2013-09-03T11:00:00	99.518	99.586	99.325	99.406	99.513	99.580	99.317	99.399	
2013-09-03T10:00:00	99.640	99.644	99.487	99.518	99.633	99.640	99.484	99.513	
2013-09-03T09:00:00	99.579	99.702	99.551	99.640	99.571	99.703	99.544	99.633	
2013-09-03T08:00:00	99.529	99.676	99.521	99.579	99.522	99.682	99.512	99.571	
2013-09-03T07:00:00	99.384	99.541	99.347	99.529	99.364	99.534	99.336	99.522	
2013-09-03T06:00:00	99.342	99.403	99.353	99.384	99.314	99.383	99.303	99.364	
2013-09-03T05:00:00	99.376	99.379	99.307	99.342	99.369	99.370	99.299	99.314	
2013-09-03T04:00:00	99.356	99.381	99.342	99.376	99.350	99.371	99.333	99.369	
2013-09-03T03:00:00	99.312	99.362	99.312	99.356	99.305	99.356	99.304	99.350	
2013-09-03T02:00:00	99.362	99.363	99.299	99.312	99.352	99.361	99.290	99.305	
2013-09-03T01:00:00	99.357	99.387	99.349	99.362	99.347	99.379	99.341	99.352	
2013-09-03T00:00:00	99.362	99.398	99.292	99.357	99.353	99.391	99.282	99.347	
2013-09-02T23:00:00	99.129	99.370	99.120	99.362	99.128	99.364	99.118	99.353	
2013-09-02T22:00:00	99.264	99.276	99.120	99.129	99.259	99.269	99.113	99.128	
2013-09-02T21:00:00	99.274	99.302	99.246	99.264	99.266	99.297	99.238	99.259	
2013-09-02T20:00:00	99.247	99.295	99.240	99.274	99.238	99.289	99.232	99.266	
2013-09-02T19:00:00	99.305	99.307	99.224	99.247	99.297	99.300	99.217	99.238	
2013-09-02T18:00:00	99.301	99.383	99.267	99.305	99.293	99.377	99.261	99.297	
2013-09-02T17:00:00	99.334	99.435	99.182	99.301	99.326	99.428	99.177	99.293	
2013-09-02T16:00:00	98.862	99.383	98.829	99.334	98.854	99.377	98.822	99.326	
2013-09-02T15:00:00	98.594	98.866	98.532	98.862	98.588	98.859	98.525	98.854	
2013-09-02T14:00:00	98.606	98.673	98.578	98.594	98.597	98.666	98.572	98.588	
2013-09-02T13:00:00	98.637	98.677	98.581	98.606	98.628	98.670	98.574	98.597	
2013-09-02T12:00:00	98.555	98.678	98.526	98.637	98.549	98.671	98.518	98.628	
2013-09-02T11:00:00	98.518	98.562	98.438	98.555	98.510	98.555	98.432	98.549	
2013-09-02T10:00:00	98.556	98.567	98.473	98.518	98.550	98.562	98.466	98.510	
2013-09-02T09:00:00	98.391	98.620	98.355	98.556	98.386	98.613	98.351	98.550	
2013-09-02T08:00:00	98.352	98.436	98.323	98.391	98.345	98.428	98.315	98.386	
2013-09-02T07:00:00	98.373	98.401	98.282	98.352	98.340	98.390	98.273	98.345	
2013-09-02T06:00:00	98.501	98.520	98.362	98.373	98.378	98.436	98.297	98.340	
2013-09-02T05:00:00	98.441	98.503	98.418	98.501	98.428	98.481	98.357	98.378	
2013-09-02T04:00:00	98.167	98.470	98.334	98.441	98.102	98.441	98.216	98.428	
2013-08-31T05:00:00	98.180	98.215	98.121	98.167	98.175	98.196	98.052	98.102	
2013-08-31T04:00:00	98.169	98.249	98.129	98.180	98.162	98.244	98.122	98.175	
2013-08-31T03:00:00	98.143	98.171	98.098	98.169	98.135	98.169	98.093	98.162	
2013-08-31T02:00:00	98.219	98.275	98.061	98.143	98.211	98.269	98.053	98.135	
2013-08-31T01:00:00	98.223	98.302	98.163	98.219	98.216	98.297	98.154	98.211	
2013-08-31T00:00:00	98.128	98.239	98.110	98.223	98.123	98.236	98.109	98.216	
2013-08-30T23:00:00	98.319	98.342	98.067	98.128	98.313	98.336	98.061	98.123	
2013-08-30T22:00:00	98.195	98.345	98.141	98.319	98.192	98.342	98.136	98.313	
2013-08-30T21:00:00	98.301	98.305	98.121	98.195	98.295	98.300	98.114	98.192	
2013-08-30T20:00:00	98.203	98.304	98.158	98.301	98.198	98.300	98.150	98.295	
2013-08-30T19:00:00	98.137	98.256	98.137	98.203	98.130	98.249	98.129	98.198	
2013-08-30T18:00:00	98.097	98.178	98.100	98.137	98.092	98.177	98.093	98.130	
2013-08-30T17:00:00	98.053	98.109	97.989	98.097	98.046	98.106	97.983	98.092	
2013-08-30T16:00:00	98.190	98.197	97.891	98.053	98.183	98.190	97.883	98.046	
2013-08-30T15:00:00	98.178	98.236	98.099	98.190	98.173	98.232	98.095	98.183	
2013-08-30T14:00:00	98.282	98.313	98.126	98.178	98.276	98.308	98.120	98.173	
2013-08-30T13:00:00	98.216	98.389	98.170	98.282	98.209	98.388	98.163	98.276	
2013-08-30T12:00:00	98.163	98.265	98.157	98.216	98.156	98.262	98.151	98.209	
2013-08-30T11:00:00	98.188	98.209	98.082	98.163	98.181	98.203	98.074	98.156	
2013-08-30T10:00:00	98.320	98.346	98.140	98.188	98.314	98.340	98.133	98.181	
2013-08-30T09:00:00	98.318	98.482	98.268	98.320	98.311	98.476	98.261	98.314	
2013-08-30T08:00:00	98.362	98.389	98.310	98.318	98.354	98.384	98.306	98.311	
2013-08-30T07:00:00	98.348	98.408	98.333	98.362	98.327	98.399	98.320	98.354	
2013-08-30T06:00:00	98.355	98.391	98.260	98.348	98.346	98.370	98.232	98.327	
2013-08-30T05:00:00	98.259	98.366	98.251	98.355	98.252	98.358	98.244	98.346	
2013-08-30T04:00:00	98.263	98.268	98.205	98.259	98.257	98.261	98.199	98.252	
2013-08-30T03:00:00	98.195	98.307	98.177	98.263	98.187	98.301	98.172	98.257	
2013-08-30T02:00:00	98.360	98.421	98.171	98.195	98.355	98.418	98.169	98.187	
2013-08-30T01:00:00	98.463	98.464	98.325	98.360	98.458	98.458	98.318	98.355	
2013-08-30T00:00:00	98.437	98.513	98.408	98.463	98.432	98.508	98.402	98.458	
2013-08-29T23:00:00	98.298	98.456	98.236	98.437	98.293	98.453	98.229	98.432	
2013-08-29T22:00:00	98.400	98.412	98.163	98.298	98.395	98.407	98.156	98.293	
2013-08-29T21:00:00	98.214	98.524	98.214	98.400	98.207	98.519	98.208	98.395	
2013-08-29T20:00:00	98.141	98.219	98.125	98.214	98.136	98.214	98.119	98.207	
2013-08-29T19:00:00	98.197	98.235	98.082	98.141	98.189	98.228	98.075	98.136	
2013-08-29T18:00:00	98.107	98.262	98.100	98.197	98.101	98.257	98.093	98.189	
2013-08-29T17:00:00	98.146	98.170	98.040	98.107	98.140	98.165	98.034	98.101	
2013-08-29T16:00:00	98.158	98.270	98.130	98.146	98.151	98.265	98.122	98.140	
2013-08-29T15:00:00	97.808	98.196	97.778	98.158	97.800	98.192	97.772	98.151	
2013-08-29T14:00:00	97.740	97.838	97.690	97.808	97.731	97.832	97.683	97.800	
2013-08-29T13:00:00	97.577	97.752	97.575	97.740	97.569	97.746	97.567	97.731	
2013-08-29T12:00:00	97.470	97.589	97.456	97.577	97.462	97.585	97.449	97.569	
2013-08-29T11:00:00	97.630	97.675	97.454	97.470	97.622	97.670	97.451	97.462	
2013-08-29T10:00:00	97.878	97.911	97.608	97.630	97.873	97.906	97.600	97.622	
2013-08-29T09:00:00	97.748	97.908	97.727	97.878	97.741	97.905	97.720	97.873	
2013-08-29T08:00:00	97.696	97.777	97.671	97.748	97.688	97.770	97.666	97.741	
2013-08-29T07:00:00	97.714	97.741	97.663	97.696	97.704	97.730	97.654	97.688	
2013-08-29T06:00:00	97.647	97.735	97.633	97.714	97.634	97.720	97.568	97.704	
2013-08-29T05:00:00	97.739	97.741	97.625	97.647	97.732	97.733	97.616	97.634	
2013-08-29T04:00:00	97.694	97.763	97.693	97.739	97.685	97.757	97.684	97.732	
2013-08-29T03:00:00	97.764	97.765	97.687	97.694	97.756	97.758	97.679	97.685	
2013-08-29T02:00:00	97.660	97.779	97.656	97.764	97.654	97.772	97.648	97.756	
2013-08-29T01:00:00	97.659	97.700	97.570	97.660	97.655	97.693	97.563	97.654	
2013-08-29T00:00:00	97.679	97.765	97.635	97.659	97.673	97.761	97.629	97.655	
2013-08-28T23:00:00	97.706	97.842	97.597	97.679	97.700	97.836	97.592	97.673	
2013-08-28T22:00:00	97.502	97.768	97.451	97.706	97.494	97.761	97.443	97.700	
2013-08-28T21:00:00	97.439	97.561	97.405	97.502	97.436	97.556	97.398	97.494	
2013-08-28T20:00:00	97.385	97.464	97.338	97.439	97.378	97.459	97.334	97.436	
2013-08-28T19:00:00	97.457	97.500	97.292	97.385	97.456	97.494	97.284	97.378	
2013-08-28T18:00:00	97.495	97.506	97.356	97.457	97.492	97.501	97.349	97.456	
2013-08-28T17:00:00	97.490	97.530	97.426	97.495	97.483	97.525	97.420	97.492	
2013-08-28T16:00:00	97.274	97.597	97.274	97.490	97.271	97.593	97.268	97.483	
2013-08-28T15:00:00	97.272	97.362	97.232	97.274	97.263	97.355	97.226	97.271	
2013-08-28T14:00:00	97.123	97.424	97.072	97.272	97.116	97.420	97.065	97.263	
2013-08-28T13:00:00	97.060	97.175	96.995	97.123	97.055	97.171	96.988	97.116	
2013-08-28T12:00:00	97.108	97.176	96.923	97.060	97.103	97.170	96.916	97.055	
2013-08-28T11:00:00	97.183	97.186	97.039	97.108	97.177	97.182	97.032	97.103	
2013-08-28T10:00:00	97.281	97.295	97.137	97.183	97.278	97.289	97.130	97.177	
2013-08-28T09:00:00	96.892	97.298	96.882	97.281	96.887	97.293	96.876	97.278	
2013-08-28T08:00:00	97.086	97.143	96.821	96.892	97.077	97.136	96.814	96.887	
2013-08-28T07:00:00	97.046	97.192	97.032	97.086	97.029	97.186	97.022	97.077	
2013-08-28T06:00:00	97.043	97.063	97.005	97.046	97.030	97.048	96.993	97.029	
2013-08-28T05:00:00	97.086	97.135	96.994	97.043	97.082	97.130	96.985	97.030	
2013-08-28T04:00:00	97.092	97.172	97.015	97.086	97.085	97.166	97.008	97.082	
2013-08-28T03:00:00	97.081	97.141	96.992	97.092	97.074	97.137	96.985	97.085	
2013-08-28T02:00:00	97.238	97.240	97.006	97.081	97.232	97.235	96.999	97.074	
2013-08-28T01:00:00	97.313	97.325	97.166	97.238	97.306	97.317	97.160	97.232	
2013-08-28T00:00:00	97.189	97.360	97.142	97.313	97.184	97.354	97.136	97.306	
2013-08-27T23:00:00	97.436	97.519	97.155	97.189	97.405	97.511	97.159	97.184	
2013-08-27T22:00:00	97.478	97.480	97.251	97.436	97.473	97.471	97.247	97.405	
2013-08-27T21:00:00	97.754	97.752	97.338	97.478	97.748	97.748	97.352	97.473	
2013-08-27T20:00:00	97.837	97.847	97.715	97.754	97.831	97.841	97.710	97.748	
2013-08-27T19:00:00	97.751	97.846	97.722	97.837	97.747	97.840	97.714	97.831	
2013-08-27T18:00:00	97.936	97.972	97.663	97.751	97.929	97.967	97.659	97.747	
2013-08-27T17:00:00	97.849	97.999	97.796	97.936	97.840	97.994	97.789	97.929	
2013-08-27T16:00:00	98.166	98.183	97.763	97.849	98.162	98.175	97.756	97.840	
2013-08-27T15:00:00	98.108	98.231	98.064	98.166	98.102	98.225	98.059	98.162	
2013-08-27T14:00:00	98.266	98.268	98.042	98.108	98.261	98.259	98.035	98.102	
2013-08-27T13:00:00	98.279	98.373	98.250	98.266	98.272	98.343	98.243	98.261	
2013-08-27T12:00:00	98.324	98.327	98.220	98.279	98.321	98.322	98.213	98.272	
2013-08-27T11:00:00	98.191	98.356	98.190	98.324	98.187	98.350	98.184	98.321	
2013-08-27T10:00:00	98.121	98.264	98.107	98.191	98.118	98.257	98.101	98.187	
2013-08-27T09:00:00	98.278	98.349	98.046	98.121	98.275	98.343	98.039	98.118	
2013-08-27T08:00:00	98.391	98.417	98.197	98.278	98.386	98.410	98.190	98.275	
2013-08-27T07:00:00	98.449	98.540	98.359	98.391	98.430	98.529	98.350	98.386	
2013-08-27T06:00:00	98.514	98.535	98.408	98.449	98.499	98.511	98.389	98.430	
2013-08-27T05:00:00	98.442	98.562	98.375	98.514	98.435	98.549	98.368	98.499	
2013-08-27T04:00:00	98.639	98.671	98.398	98.442	98.632	98.665	98.388	98.435	
2013-08-27T03:00:00	98.688	98.708	98.630	98.639	98.681	98.701	98.625	98.632	
2013-08-27T02:00:00	98.687	98.754	98.663	98.688	98.681	98.748	98.659	98.681	
2013-08-27T01:00:00	98.646	98.702	98.576	98.687	98.639	98.695	98.570	98.681	
2013-08-27T00:00:00	98.534	98.694	98.528	98.646	98.532	98.691	98.523	98.639	
2013-08-26T23:00:00	98.434	98.594	98.407	98.534	98.427	98.592	98.400	98.532	
2013-08-26T22:00:00	98.390	98.503	98.348	98.434	98.386	98.496	98.341	98.427	
2013-08-26T21:00:00	98.623	98.675	98.272	98.390	98.618	98.669	98.264	98.386	
2013-08-26T20:00:00	98.633	98.655	98.596	98.623	98.628	98.650	98.589	98.618	
2013-08-26T19:00:00	98.591	98.670	98.560	98.633	98.583	98.663	98.553	98.628	
2013-08-26T18:00:00	98.504	98.598	98.460	98.591	98.496	98.594	98.454	98.583	
2013-08-26T17:00:00	98.521	98.562	98.473	98.504	98.514	98.558	98.465	98.496	
2013-08-26T16:00:00	98.502	98.599	98.482	98.521	98.495	98.592	98.480	98.514	
2013-08-26T15:00:00	98.576	98.633	98.444	98.502	98.571	98.629	98.436	98.495	
2013-08-26T14:00:00	98.677	98.677	98.495	98.576	98.670	98.669	98.487	98.571	
2013-08-26T13:00:00	98.682	98.727	98.664	98.677	98.674	98.720	98.657	98.670	
2013-08-26T12:00:00	98.668	98.712	98.650	98.682	98.661	98.707	98.642	98.674	
2013-08-26T11:00:00	98.709	98.728	98.631	98.668	98.702	98.722	98.622	98.661	
2013-08-26T10:00:00	98.732	98.792	98.621	98.709	98.728	98.786	98.614	98.702	
2013-08-26T09:00:00	98.724	98.847	98.631	98.732	98.720	98.840	98.634	98.728	
2013-08-26T08:00:00	98.802	98.824	98.684	98.724	98.791	98.819	98.677	98.720	
2013-08-26T07:00:00	98.639	98.826	98.626	98.802	98.607	98.827	98.602	98.791	
2013-08-26T06:00:00	98.633	98.654	98.580	98.639	98.526	98.637	98.513	98.607	
2013-08-26T05:00:00	98.497	98.644	98.497	98.633	98.447	98.562	98.432	98.526	
2013-08-26T04:00:00	98.768	98.547	98.223	98.497	98.679	98.502	98.096	98.447	
2013-08-24T05:00:00	98.674	98.772	98.670	98.768	98.664	98.753	98.661	98.679	
2013-08-24T04:00:00	98.685	98.708	98.595	98.674	98.673	98.699	98.586	98.664	
2013-08-24T03:00:00	98.726	98.736	98.609	98.685	98.721	98.728	98.600	98.673	
2013-08-24T02:00:00	98.734	98.783	98.686	98.726	98.725	98.777	98.683	98.721	
2013-08-24T01:00:00	98.578	98.804	98.576	98.734	98.571	98.799	98.569	98.725	
2013-08-24T00:00:00	98.487	98.639	98.416	98.578	98.483	98.635	98.409	98.571	
2013-08-23T23:00:00	99.035	99.035	98.391	98.487	99.007	99.009	98.386	98.483	
2013-08-23T22:00:00	98.971	99.085	98.956	99.035	98.964	99.078	98.951	99.007	
2013-08-23T21:00:00	99.058	99.153	98.901	98.971	99.050	99.147	98.894	98.964	
2013-08-23T20:00:00	98.957	99.089	98.927	99.058	98.952	99.084	98.921	99.050	
2013-08-23T19:00:00	98.937	98.974	98.893	98.957	98.932	98.968	98.885	98.952	
2013-08-23T18:00:00	98.834	98.987	98.792	98.937	98.831	98.981	98.786	98.932	
2013-08-23T17:00:00	99.008	99.027	98.741	98.834	99.002	99.020	98.735	98.831	
2013-08-23T16:00:00	98.898	99.053	98.849	99.008	98.891	99.048	98.841	99.002	
2013-08-23T15:00:00	98.930	99.139	98.894	98.898	98.929	99.133	98.887	98.891	
2013-08-23T14:00:00	99.075	99.083	98.840	98.930	99.068	99.077	98.834	98.929	
2013-08-23T13:00:00	98.977	99.112	98.967	99.075	98.973	99.108	98.960	99.068	
2013-08-23T12:00:00	98.948	99.009	98.947	98.977	98.942	99.007	98.940	98.973	
2013-08-23T11:00:00	99.026	99.040	98.916	98.948	99.018	99.033	98.911	98.942	
2013-08-23T10:00:00	98.874	99.106	98.844	99.026	98.867	99.100	98.836	99.018	
2013-08-23T09:00:00	98.876	98.992	98.848	98.874	98.870	98.988	98.842	98.867	
2013-08-23T08:00:00	98.746	98.930	98.667	98.876	98.737	98.925	98.661	98.870	
2013-08-23T07:00:00	98.777	98.787	98.700	98.746	98.758	98.786	98.692	98.737	
2013-08-23T06:00:00	98.745	98.819	98.696	98.777	98.700	98.801	98.638	98.758	
2013-08-23T05:00:00	98.702	98.774	98.644	98.745	98.697	98.767	98.636	98.700	
2013-08-23T04:00:00	98.582	98.762	98.552	98.702	98.577	98.755	98.545	98.697	
2013-08-23T03:00:00	98.652	98.668	98.555	98.582	98.645	98.663	98.550	98.577	
2013-08-23T02:00:00	98.511	98.738	98.501	98.652	98.504	98.736	98.495	98.645	
2013-08-23T01:00:00	98.535	98.560	98.445	98.511	98.529	98.556	98.438	98.504	
2013-08-23T00:00:00	98.606	98.619	98.472	98.535	98.600	98.615	98.466	98.529	
2013-08-22T23:00:00	98.544	98.777	98.533	98.606	98.539	98.771	98.526	98.600	
2013-08-22T22:00:00	98.419	98.576	98.412	98.544	98.413	98.570	98.404	98.539	
2013-08-22T21:00:00	98.641	98.678	98.412	98.419	98.635	98.666	98.407	98.413	
2013-08-22T20:00:00	98.682	98.713	98.612	98.641	98.675	98.708	98.606	98.635	
2013-08-22T19:00:00	98.681	98.813	98.661	98.682	98.674	98.809	98.654	98.675	
2013-08-22T18:00:00	98.442	98.751	98.441	98.681	98.436	98.747	98.434	98.674	
2013-08-22T17:00:00	98.224	98.451	98.220	98.442	98.215	98.447	98.214	98.436	
2013-08-22T16:00:00	98.199	98.270	98.154	98.224	98.193	98.265	98.147	98.215	
2013-08-22T15:00:00	98.218	98.293	98.121	98.199	98.212	98.287	98.113	98.193	
2013-08-22T14:00:00	98.283	98.298	98.152	98.218	98.278	98.292	98.147	98.212	
2013-08-22T13:00:00	98.128	98.330	98.128	98.283	98.124	98.325	98.123	98.278	
2013-08-22T12:00:00	98.172	98.221	98.098	98.128	98.165	98.218	98.091	98.124	
2013-08-22T11:00:00	98.267	98.338	98.162	98.172	98.260	98.333	98.154	98.165	
2013-08-22T10:00:00	97.880	98.295	97.844	98.267	97.872	98.292	97.837	98.260	
2013-08-22T09:00:00	97.809	97.968	97.760	97.880	97.802	97.965	97.752	97.872	
2013-08-22T08:00:00	97.799	97.837	97.694	97.809	97.790	97.833	97.688	97.802	
2013-08-22T07:00:00	97.719	97.850	97.704	97.799	97.699	97.841	97.697	97.790	
2013-08-22T06:00:00	97.700	97.735	97.600	97.719	97.668	97.708	97.582	97.699	
2013-08-22T05:00:00	97.810	97.867	97.671	97.700	97.804	97.860	97.660	97.668	
2013-08-22T04:00:00	97.745	97.929	97.744	97.810	97.737	97.922	97.736	97.804	
2013-08-22T03:00:00	97.586	97.990	97.571	97.745	97.571	97.983	97.559	97.737	
2013-08-22T02:00:00	97.613	97.655	97.549	97.586	97.605	97.648	97.544	97.571	
2013-08-22T01:00:00	97.667	97.667	97.579	97.613	97.661	97.661	97.572	97.605	
2013-08-22T00:00:00	97.674	97.747	97.599	97.667	97.668	97.743	97.592	97.661	
2013-08-21T23:00:00	97.667	97.768	97.555	97.674	97.645	97.761	97.550	97.668	
2013-08-21T22:00:00	97.479	97.702	97.480	97.667	97.473	97.696	97.474	97.645	
2013-08-21T21:00:00	97.488	97.524	97.457	97.479	97.484	97.518	97.450	97.473	
2013-08-21T20:00:00	97.497	97.514	97.407	97.488	97.492	97.508	97.401	97.484	
2013-08-21T19:00:00	97.387	97.533	97.381	97.497	97.381	97.526	97.373	97.492	
2013-08-21T18:00:00	97.534	97.545	97.373	97.387	97.527	97.539	97.368	97.381	
2013-08-21T17:00:00	97.588	97.666	97.288	97.534	97.582	97.660	97.281	97.527	
2013-08-21T16:00:00	97.484	97.615	97.427	97.588	97.479	97.610	97.421	97.582	
2013-08-21T15:00:00	97.555	97.646	97.465	97.484	97.554	97.641	97.457	97.479	
2013-08-21T14:00:00	97.500	97.681	97.425	97.555	97.494	97.674	97.418	97.554	
2013-08-21T13:00:00	97.247	97.533	97.229	97.500	97.243	97.528	97.222	97.494	
2013-08-21T12:00:00	97.213	97.336	97.182	97.247	97.205	97.331	97.174	97.243	
2013-08-21T11:00:00	97.215	97.295	97.147	97.213	97.210	97.290	97.140	97.205	
2013-08-21T10:00:00	97.445	97.511	97.128	97.215	97.440	97.507	97.120	97.210	
2013-08-21T09:00:00	97.327	97.575	97.295	97.445	97.321	97.568	97.287	97.440	
2013-08-21T08:00:00	97.337	97.393	97.313	97.327	97.334	97.388	97.305	97.321	
2013-08-21T07:00:00	97.325	97.443	97.296	97.337	97.304	97.435	97.284	97.334	
2013-08-21T06:00:00	97.271	97.346	97.259	97.325	97.262	97.332	97.241	97.304	
2013-08-21T05:00:00	97.244	97.285	97.200	97.271	97.238	97.277	97.191	97.262	
2013-08-21T04:00:00	97.228	97.333	97.216	97.244	97.222	97.326	97.208	97.238	
2013-08-21T03:00:00	97.287	97.311	97.201	97.228	97.279	97.305	97.196	97.222	
2013-08-21T02:00:00	97.309	97.309	97.240	97.287	97.305	97.303	97.235	97.279	
2013-08-21T01:00:00	97.132	97.328	97.128	97.309	97.127	97.322	97.123	97.305	
2013-08-21T00:00:00	97.128	97.193	97.001	97.132	97.121	97.187	96.995	97.127	
2013-08-20T23:00:00	97.059	97.204	96.914	97.128	97.055	97.198	96.908	97.121	
2013-08-20T22:00:00	97.326	97.328	97.011	97.059	97.320	97.322	97.007	97.055	
2013-08-20T21:00:00	97.127	97.447	97.053	97.326	97.123	97.440	97.048	97.320	
2013-08-20T20:00:00	97.281	97.326	97.116	97.127	97.273	97.320	97.110	97.123	
2013-08-20T19:00:00	97.395	97.402	97.223	97.281	97.392	97.396	97.216	97.273	
2013-08-20T18:00:00	97.263	97.453	97.231	97.395	97.257	97.448	97.225	97.392	
2013-08-20T17:00:00	97.075	97.316	97.040	97.263	97.071	97.311	97.034	97.257	
2013-08-20T16:00:00	97.378	97.386	96.980	97.075	97.371	97.381	96.974	97.071	
2013-08-20T15:00:00	97.253	97.396	97.183	97.378	97.245	97.390	97.179	97.371	
2013-08-20T14:00:00	97.602	97.599	97.236	97.253	97.595	97.594	97.231	97.245	
2013-08-20T13:00:00	97.535	97.609	97.528	97.602	97.529	97.603	97.520	97.595	
2013-08-20T12:00:00	97.732	97.736	97.488	97.535	97.730	97.729	97.481	97.529	
2013-08-20T11:00:00	97.793	97.833	97.661	97.732	97.785	97.826	97.654	97.730	
2013-08-20T10:00:00	97.684	97.866	97.669	97.793	97.680	97.860	97.662	97.785	
2013-08-20T09:00:00	97.612	97.758	97.574	97.684	97.604	97.751	97.566	97.680	
2013-08-20T08:00:00	97.649	97.679	97.566	97.612	97.642	97.673	97.559	97.604	
2013-08-20T07:00:00	97.636	97.710	97.612	97.649	97.616	97.705	97.603	97.642	
2013-08-20T06:00:00	97.575	97.675	97.559	97.636	97.550	97.660	97.546	97.616	
2013-08-20T05:00:00	97.483	97.621	97.478	97.575	97.477	97.615	97.474	97.550	
2013-08-20T04:00:00	97.589	97.661	97.476	97.483	97.580	97.656	97.468	97.477	
2013-08-20T03:00:00	97.677	97.693	97.542	97.589	97.672	97.686	97.537	97.580	
2013-08-20T02:00:00	97.967	97.976	97.640	97.677	97.962	97.970	97.636	97.672	
2013-08-20T01:00:00	97.954	97.982	97.885	97.967	97.946	97.976	97.879	97.962	
2013-08-20T00:00:00	97.973	98.001	97.878	97.954	97.966	97.997	97.871	97.946	
2013-08-19T23:00:00	98.075	98.128	97.951	97.973	98.070	98.123	97.946	97.966	
2013-08-19T22:00:00	97.943	98.077	97.830	98.075	97.939	98.072	97.824	98.070	
2013-08-19T21:00:00	97.980	98.013	97.857	97.943	97.974	98.006	97.853	97.939	
2013-08-19T20:00:00	97.990	98.057	97.924	97.980	97.982	98.051	97.917	97.974	
2013-08-19T19:00:00	97.767	98.079	97.768	97.990	97.763	98.074	97.761	97.982	
2013-08-19T18:00:00	97.658	97.818	97.597	97.767	97.653	97.812	97.589	97.763	
2013-08-19T17:00:00	97.619	97.686	97.533	97.658	97.614	97.683	97.526	97.653	
2013-08-19T16:00:00	97.715	97.717	97.583	97.619	97.708	97.711	97.578	97.614	
2013-08-19T15:00:00	97.651	97.776	97.573	97.715	97.645	97.772	97.564	97.708	
2013-08-19T14:00:00	97.564	97.656	97.512	97.651	97.555	97.651	97.505	97.645	
2013-08-19T13:00:00	97.600	97.660	97.518	97.564	97.593	97.653	97.513	97.555	
2013-08-19T12:00:00	97.481	97.664	97.470	97.600	97.478	97.658	97.462	97.593	
2013-08-19T11:00:00	97.453	97.546	97.424	97.481	97.445	97.542	97.418	97.478	
2013-08-19T10:00:00	97.602	97.633	97.363	97.453	97.593	97.627	97.354	97.445	
2013-08-19T09:00:00	97.679	97.857	97.595	97.602	97.672	97.850	97.587	97.593	
2013-08-19T08:00:00	97.756	97.756	97.632	97.679	97.746	97.746	97.625	97.672	
2013-08-19T07:00:00	97.645	97.758	97.578	97.756	97.621	97.748	97.559	97.746	
2013-08-19T06:00:00	97.680	97.645	97.581	97.645	97.598	97.627	97.494	97.621	
2013-08-19T05:00:00	97.599	97.680	97.587	97.680	97.562	97.598	97.502	97.598	
2013-08-19T04:00:00	97.587	97.647	97.575	97.599	97.564	97.602	97.497	97.562	
2013-08-17T05:00:00	97.537	97.657	97.535	97.587	97.528	97.638	97.527	97.564	
2013-08-17T04:00:00	97.584	97.619	97.489	97.537	97.574	97.614	97.481	97.528	
2013-08-17T03:00:00	97.630	97.677	97.543	97.584	97.625	97.669	97.534	97.574	
2013-08-17T02:00:00	97.644	97.688	97.536	97.630	97.642	97.680	97.528	97.625	
2013-08-17T01:00:00	97.607	97.778	97.564	97.644	97.601	97.773	97.558	97.642	
2013-08-17T00:00:00	97.568	97.640	97.532	97.607	97.563	97.634	97.526	97.601	
2013-08-16T23:00:00	97.344	97.711	97.258	97.568	97.337	97.708	97.249	97.563	
2013-08-16T22:00:00	97.325	97.437	97.197	97.344	97.320	97.431	97.189	97.337	
2013-08-16T21:00:00	97.549	97.557	97.276	97.325	97.544	97.554	97.268	97.320	
2013-08-16T20:00:00	97.440	97.551	97.408	97.549	97.433	97.545	97.403	97.544	
2013-08-16T19:00:00	97.429	97.449	97.353	97.440	97.427	97.442	97.345	97.433	
2013-08-16T18:00:00	97.487	97.515	97.376	97.429	97.482	97.510	97.371	97.427	
2013-08-16T17:00:00	97.353	97.545	97.268	97.487	97.348	97.539	97.263	97.482	
2013-08-16T16:00:00	97.669	97.717	97.317	97.353	97.664	97.710	97.310	97.348	
2013-08-16T15:00:00	97.584	97.688	97.533	97.669	97.576	97.681	97.526	97.664	
2013-08-16T14:00:00	97.708	97.726	97.524	97.584	97.702	97.724	97.517	97.576	
2013-08-16T13:00:00	97.587	97.763	97.546	97.708	97.581	97.757	97.537	97.702	
2013-08-16T12:00:00	97.381	97.678	97.375	97.587	97.374	97.672	97.367	97.581	
2013-08-16T11:00:00	97.349	97.431	97.274	97.381	97.344	97.425	97.269	97.374	
2013-08-16T10:00:00	97.248	97.479	97.245	97.349	97.240	97.473	97.237	97.344	
