日時	JPN225(始値, 買い)	JPN225(高値, 買い)	JPN225(安値, 買い)	JPN225(終値, 買い)	JPN225(始値, 売り)	JPN225(高値, 売り)	JPN225(安値, 売り)	JPN225(終値, 売り)	
2014-01-15T23:00:00	15758	15793	15743	15783	15748	15783	15733	15773	
2014-01-15T22:00:00	15723	15758	15718	15758	15713	15748	15708	15748	
2014-01-15T21:00:00	15728	15733	15720	15723	15718	15723	15710	15713	
2014-01-15T20:00:00	15733	15738	15718	15728	15723	15728	15708	15718	
2014-01-15T19:00:00	15718	15743	15703	15733	15708	15733	15693	15723	
2014-01-15T18:00:00	15748	15758	15703	15718	15738	15748	15693	15708	
2014-01-15T17:00:00	15733	15773	15723	15748	15723	15763	15713	15738	
2014-01-15T16:00:00	15775	15775	15728	15733	15765	15765	15718	15723	
2014-01-15T15:00:00	15793	15798	15768	15775	15783	15788	15758	15765	
2014-01-15T14:00:00	15773	15798	15738	15793	15763	15788	15728	15783	
2014-01-15T13:00:00	15685	15788	15683	15773	15675	15778	15673	15763	
2014-01-15T12:00:00	15708	15718	15663	15685	15698	15708	15653	15675	
2014-01-15T11:00:00	15675	15713	15658	15708	15665	15703	15648	15698	
2014-01-15T10:00:00	15663	15733	15660	15675	15653	15723	15650	15665	
2014-01-15T09:00:00	15690	15695	15635	15663	15680	15685	15625	15653	
2014-01-15T07:00:00	15690	15690	15690	15690	15680	15680	15680	15680	
2014-01-15T06:00:00	15695	15698	15683	15690	15685	15688	15673	15680	
2014-01-15T05:00:00	15703	15733	15688	15695	15693	15723	15678	15685	
2014-01-15T04:00:00	15648	15703	15645	15703	15638	15693	15635	15693	
2014-01-15T03:00:00	15633	15653	15625	15648	15623	15643	15615	15638	
2014-01-15T02:00:00	15593	15638	15588	15633	15583	15628	15578	15623	
2014-01-15T01:00:00	15533	15593	15533	15593	15523	15583	15523	15583	
2014-01-15T00:00:00	15518	15553	15503	15533	15508	15543	15493	15523	
2014-01-14T23:00:00	15558	15573	15505	15518	15548	15563	15495	15508	
2014-01-14T22:00:00	15510	15568	15498	15558	15500	15558	15488	15548	
2014-01-14T21:00:00	15510	15543	15495	15510	15500	15533	15485	15500	
2014-01-14T20:00:00	15503	15533	15505	15510	15493	15523	15495	15500	
2014-01-14T19:00:00	15483	15503	15468	15503	15473	15493	15458	15493	
2014-01-14T18:00:00	15473	15523	15473	15483	15463	15513	15463	15473	
2014-01-14T17:00:00	15448	15488	15433	15473	15438	15478	15423	15463	
2014-01-14T16:00:00	15448	15478	15438	15448	15438	15468	15428	15438	
2014-01-14T15:00:00	15403	15453	15400	15448	15393	15443	15385	15438	
2014-01-14T14:00:00	15398	15428	15373	15403	15388	15418	15363	15393	
2014-01-14T13:00:00	15555	15563	15325	15398	15545	15553	15315	15388	
2014-01-14T12:00:00	15563	15578	15523	15555	15553	15568	15513	15545	
2014-01-14T11:00:00	15558	15588	15555	15563	15548	15578	15545	15553	
2014-01-14T10:00:00	15519	15565	15507	15558	15509	15555	15497	15548	
2014-01-14T09:00:00	15484	15547	15457	15519	15474	15537	15447	15509	
2014-01-14T07:00:00	15484	15484	15484	15484	15474	15474	15474	15474	
2014-01-14T06:00:00	15474	15484	15462	15484	15464	15474	15452	15474	
2014-01-14T05:00:00	15454	15482	15424	15474	15444	15472	15414	15464	
2014-01-14T04:00:00	15522	15519	15437	15454	15512	15509	15427	15444	
2014-01-14T03:00:00	15554	15562	15502	15522	15544	15552	15492	15512	
2014-01-14T02:00:00	15597	15619	15552	15554	15587	15609	15542	15544	
2014-01-14T01:00:00	15659	15657	15592	15597	15649	15647	15582	15587	
2014-01-14T00:00:00	15612	15659	15612	15659	15602	15649	15602	15649	
2014-01-13T23:00:00	15577	15627	15537	15612	15567	15617	15527	15602	
2014-01-13T22:00:00	15624	15642	15572	15577	15614	15632	15562	15567	
2014-01-13T21:00:00	15594	15627	15587	15624	15584	15617	15577	15614	
2014-01-13T20:00:00	15599	15614	15592	15594	15589	15604	15582	15584	
2014-01-13T19:00:00	15652	15652	15587	15599	15642	15642	15577	15589	
2014-01-13T18:00:00	15622	15654	15622	15652	15612	15644	15612	15642	
2014-01-13T17:00:00	15639	15647	15607	15622	15629	15637	15597	15612	
2014-01-13T16:00:00	15599	15642	15594	15639	15589	15632	15584	15629	
2014-01-13T15:00:00	15599	15619	15589	15599	15589	15609	15579	15589	
2014-01-13T14:00:00	15564	15624	15554	15599	15554	15614	15544	15589	
2014-01-13T13:00:00	15624	15639	15539	15564	15614	15629	15529	15554	
2014-01-13T12:00:00	15689	15692	15624	15624	15679	15682	15614	15614	
2014-01-13T11:00:00	15724	15724	15612	15689	15714	15709	15602	15679	
2014-01-13T10:00:00	15787	15789	15717	15724	15777	15779	15707	15714	
2014-01-13T09:00:00	15828	15828	15770	15787	15818	15818	15760	15777	
2014-01-13T07:00:00	15828	15828	15828	15828	15818	15818	15818	15818	
2014-01-11T06:00:00	15828	15833	15810	15828	15818	15823	15800	15818	
2014-01-11T05:00:00	15780	15843	15783	15828	15770	15833	15773	15818	
2014-01-11T04:00:00	15763	15798	15768	15780	15753	15788	15758	15770	
2014-01-11T03:00:00	15770	15800	15758	15763	15760	15790	15748	15753	
2014-01-11T02:00:00	15770	15788	15763	15770	15760	15778	15753	15760	
2014-01-11T01:00:00	15775	15793	15750	15770	15765	15783	15740	15760	
2014-01-11T00:00:00	15773	15793	15708	15775	15763	15783	15698	15765	
2014-01-10T23:00:00	15885	15893	15768	15773	15875	15883	15758	15763	
2014-01-10T22:00:00	15948	15975	15778	15885	15938	15965	15768	15875	
2014-01-10T21:00:00	15958	15968	15943	15948	15948	15958	15933	15938	
2014-01-10T20:00:00	15958	15963	15948	15958	15948	15953	15938	15948	
2014-01-10T19:00:00	15948	15963	15943	15958	15938	15953	15933	15948	
2014-01-10T18:00:00	15945	15968	15940	15948	15935	15958	15930	15938	
2014-01-10T17:00:00	15935	15950	15913	15945	15925	15940	15903	15935	
2014-01-10T16:00:00	15910	15943	15913	15935	15900	15933	15903	15925	
2014-01-10T15:00:00	15900	15923	15888	15910	15890	15913	15878	15900	
2014-01-10T14:00:00	15863	15918	15825	15900	15853	15908	15815	15890	
2014-01-10T13:00:00	15888	15893	15823	15863	15878	15883	15813	15853	
2014-01-10T12:00:00	15855	15925	15843	15888	15845	15915	15833	15878	
2014-01-10T11:00:00	15813	15858	15808	15855	15803	15848	15798	15845	
2014-01-10T10:00:00	15840	15848	15750	15813	15830	15838	15740	15803	
2014-01-10T09:00:00	15910	15888	15813	15840	15900	15878	15803	15830	
2014-01-10T07:00:00	15910	15910	15910	15910	15900	15900	15900	15900	
2014-01-10T06:00:00	15900	15910	15903	15910	15890	15900	15893	15900	
2014-01-10T05:00:00	15873	15905	15873	15900	15863	15895	15863	15890	
2014-01-10T04:00:00	15863	15885	15838	15873	15853	15875	15828	15863	
2014-01-10T03:00:00	15873	15888	15858	15863	15863	15878	15848	15853	
2014-01-10T02:00:00	15855	15883	15843	15873	15845	15873	15833	15863	
2014-01-10T01:00:00	15840	15865	15813	15855	15820	15855	15793	15845	
2014-01-10T00:00:00	15925	15933	15823	15840	15905	15913	15803	15820	
2014-01-09T23:00:00	15913	15935	15893	15925	15893	15915	15873	15905	
2014-01-09T22:00:00	15963	15963	15913	15913	15943	15943	15893	15893	
2014-01-09T21:00:00	15938	15973	15940	15963	15918	15953	15920	15943	
2014-01-09T20:00:00	15963	15960	15938	15938	15943	15940	15918	15918	
2014-01-09T19:00:00	15975	15983	15958	15963	15955	15963	15938	15943	
2014-01-09T18:00:00	15913	15983	15913	15975	15893	15963	15893	15955	
2014-01-09T17:00:00	15913	15933	15893	15913	15893	15913	15873	15893	
2014-01-09T16:00:00	15933	15938	15890	15913	15913	15918	15870	15893	
2014-01-09T15:00:00	15883	15935	15870	15933	15863	15915	15850	15913	
2014-01-09T14:00:00	15873	15903	15853	15883	15853	15883	15833	15863	
2014-01-09T13:00:00	15868	15890	15843	15873	15848	15870	15823	15853	
2014-01-09T12:00:00	15938	15950	15845	15868	15918	15930	15825	15848	
2014-01-09T11:00:00	15898	15945	15895	15938	15878	15925	15875	15918	
2014-01-09T10:00:00	15903	15923	15853	15898	15883	15903	15833	15878	
2014-01-09T09:00:00	15995	15998	15903	15903	15975	15978	15883	15883	
2014-01-09T07:00:00	15995	15995	15995	15995	15975	15975	15975	15975	
2014-01-09T06:00:00	15983	16000	15975	15995	15963	15980	15955	15975	
2014-01-09T05:00:00	15958	15983	15938	15983	15938	15963	15918	15963	
2014-01-09T04:00:00	16005	16030	15948	15958	15985	16010	15928	15938	
2014-01-09T03:00:00	16008	16018	15993	16005	15988	15998	15973	15985	
2014-01-09T02:00:00	16008	16020	16003	16008	15988	16000	15983	15988	
2014-01-09T01:00:00	16003	16008	15978	16008	15983	15988	15958	15988	
2014-01-09T00:00:00	15975	16023	15970	16003	15955	16003	15950	15983	
2014-01-08T23:00:00	15983	16028	15958	15975	15963	16008	15938	15955	
2014-01-08T22:00:00	15963	15993	15938	15983	15943	15973	15918	15963	
2014-01-08T21:00:00	15948	15973	15943	15963	15928	15953	15923	15943	
2014-01-08T20:00:00	15938	15973	15933	15948	15918	15953	15913	15928	
2014-01-08T19:00:00	16033	16033	15900	15938	16013	16013	15880	15918	
2014-01-08T18:00:00	16070	16078	16023	16033	16050	16058	16003	16013	
2014-01-08T17:00:00	16098	16093	16048	16070	16078	16073	16028	16050	
2014-01-08T16:00:00	16085	16118	16080	16098	16065	16098	16060	16078	
2014-01-08T15:00:00	16113	16120	16073	16085	16093	16100	16053	16065	
2014-01-08T14:00:00	16023	16113	16025	16113	16003	16093	16005	16093	
2014-01-08T13:00:00	16003	16040	15983	16023	15983	16020	15963	16003	
2014-01-08T12:00:00	15968	16013	15963	16003	15948	15993	15943	15983	
2014-01-08T11:00:00	15963	15983	15953	15968	15943	15963	15933	15948	
2014-01-08T10:00:00	15928	15998	15913	15963	15908	15978	15893	15943	
2014-01-08T09:00:00	15895	15958	15895	15928	15875	15938	15875	15908	
2014-01-08T07:00:00	15895	15895	15895	15895	15875	15875	15875	15875	
2014-01-08T06:00:00	15935	15933	15895	15895	15915	15913	15875	15875	
2014-01-08T05:00:00	15933	15948	15925	15935	15913	15928	15905	15915	
2014-01-08T04:00:00	15908	15938	15888	15933	15888	15918	15868	15913	
2014-01-08T03:00:00	15918	15943	15893	15908	15898	15923	15873	15888	
2014-01-08T02:00:00	15928	15928	15888	15918	15908	15908	15868	15898	
2014-01-08T01:00:00	15938	15943	15918	15928	15918	15923	15898	15908	
2014-01-08T00:00:00	15928	15953	15920	15938	15908	15933	15900	15918	
2014-01-07T23:00:00	15868	15928	15858	15928	15848	15908	15838	15908	
2014-01-07T22:00:00	15868	15878	15853	15868	15848	15858	15833	15848	
2014-01-07T21:00:00	15850	15883	15845	15868	15830	15863	15825	15848	
2014-01-07T20:00:00	15873	15878	15848	15850	15853	15858	15828	15830	
2014-01-07T19:00:00	15823	15883	15818	15873	15803	15863	15798	15853	
2014-01-07T18:00:00	15795	15828	15788	15823	15775	15808	15768	15803	
2014-01-07T17:00:00	15753	15798	15745	15795	15733	15778	15725	15775	
2014-01-07T16:00:00	15748	15780	15750	15753	15728	15760	15730	15733	
2014-01-07T15:00:00	15808	15810	15740	15748	15788	15790	15720	15728	
2014-01-07T14:00:00	15820	15833	15783	15808	15800	15813	15763	15788	
2014-01-07T13:00:00	15873	15898	15778	15820	15853	15878	15758	15800	
2014-01-07T12:00:00	15828	15885	15823	15873	15808	15865	15803	15853	
2014-01-07T11:00:00	15833	15868	15803	15828	15813	15848	15783	15808	
2014-01-07T10:00:00	15868	15878	15768	15833	15848	15858	15748	15813	
2014-01-07T09:00:00	15780	15928	15808	15868	15760	15908	15788	15848	
2014-01-07T07:00:00	15780	15780	15780	15780	15760	15760	15760	15760	
2014-01-07T06:00:00	15778	15785	15773	15780	15758	15765	15753	15760	
2014-01-07T05:00:00	15788	15795	15768	15778	15768	15775	15748	15758	
2014-01-07T04:00:00	15815	15828	15768	15788	15795	15808	15748	15768	
2014-01-07T03:00:00	15745	15825	15715	15815	15725	15805	15695	15795	
2014-01-07T02:00:00	15853	15850	15703	15745	15833	15830	15683	15725	
2014-01-07T01:00:00	15868	15873	15793	15853	15848	15853	15773	15833	
2014-01-07T00:00:00	15943	15940	15863	15868	15923	15920	15843	15848	
2014-01-06T23:00:00	15943	15968	15923	15943	15923	15948	15903	15923	
2014-01-06T22:00:00	15935	15943	15923	15943	15915	15923	15903	15923	
2014-01-06T21:00:00	15933	15948	15928	15935	15913	15928	15908	15915	
2014-01-06T20:00:00	15908	15938	15908	15933	15888	15918	15888	15913	
2014-01-06T19:00:00	15928	15928	15908	15908	15908	15908	15888	15888	
2014-01-06T18:00:00	15908	15938	15898	15928	15888	15918	15878	15908	
2014-01-06T17:00:00	15880	15943	15878	15908	15860	15923	15858	15888	
2014-01-06T16:00:00	15880	15923	15873	15880	15860	15903	15853	15860	
2014-01-06T15:00:00	15890	15895	15863	15880	15870	15875	15843	15860	
2014-01-06T14:00:00	15933	15935	15868	15890	15913	15915	15848	15870	
2014-01-06T13:00:00	15955	15985	15925	15933	15935	15965	15905	15913	
2014-01-06T12:00:00	15918	15975	15903	15955	15898	15955	15883	15935	
2014-01-06T11:00:00	15890	15933	15883	15918	15870	15913	15863	15898	
2014-01-06T10:00:00	16020	16020	15843	15890	16000	16000	15823	15870	
2014-01-06T09:00:00	16048	16125	15993	16020	16028	16105	15973	16000	
2014-01-04T07:00:00	16048	16048	16048	16048	16028	16028	16028	16028	
2014-01-04T06:00:00	16058	16063	16043	16048	16038	16043	16023	16028	
2014-01-04T05:00:00	16033	16063	16003	16058	16013	16043	15983	16038	
2014-01-04T04:00:00	15948	16038	15948	16033	15928	16018	15928	16013	
2014-01-04T03:00:00	15953	15953	15933	15948	15933	15933	15913	15928	
2014-01-04T02:00:00	15943	15958	15938	15953	15923	15938	15918	15933	
2014-01-04T01:00:00	16023	16028	15943	15943	16003	16008	15923	15923	
2014-01-04T00:00:00	16003	16023	15993	16023	15983	16003	15973	16003	
2014-01-03T23:00:00	16013	16023	15968	16003	15993	16003	15948	15983	
2014-01-03T22:00:00	16035	16053	15990	16013	16015	16033	15970	15993	
2014-01-03T21:00:00	15975	16043	15963	16035	15955	16023	15943	16015	
2014-01-03T20:00:00	15953	15983	15953	15975	15933	15963	15933	15955	
2014-01-03T19:00:00	15925	15958	15925	15953	15905	15938	15905	15933	
2014-01-03T18:00:00	15913	15963	15908	15925	15893	15943	15888	15905	
2014-01-03T17:00:00	15888	15913	15878	15913	15868	15893	15858	15893	
2014-01-03T16:00:00	15860	15918	15858	15888	15840	15898	15838	15868	
2014-01-03T15:00:00	15890	15898	15843	15860	15870	15878	15823	15840	
2014-01-03T14:00:00	15900	15900	15868	15890	15880	15880	15848	15870	
2014-01-03T13:00:00	15895	15915	15888	15900	15875	15895	15868	15880	
2014-01-03T12:00:00	15903	15923	15890	15895	15883	15903	15870	15875	
2014-01-03T11:00:00	15950	15953	15880	15903	15930	15933	15860	15883	
2014-01-03T10:00:00	15995	16003	15948	15950	15975	15983	15928	15930	
2014-01-03T09:00:00	15980	16025	15970	15995	15960	16005	15950	15975	
2014-01-03T07:00:00	15980	15980	15980	15980	15960	15960	15960	15960	
2014-01-03T06:00:00	15975	15990	15973	15980	15955	15970	15953	15960	
2014-01-03T05:00:00	15993	16028	15975	15975	15973	16008	15955	15955	
2014-01-03T04:00:00	16013	16013	15953	15993	15993	15993	15933	15973	
2014-01-03T03:00:00	16050	16053	16008	16013	16030	16033	15988	15993	
2014-01-03T02:00:00	16078	16075	16040	16050	16058	16055	16020	16030	
2014-01-03T01:00:00	16135	16140	16065	16078	16115	16120	16045	16058	
2014-01-03T00:00:00	16130	16138	16093	16135	16110	16118	16073	16115	
2014-01-02T23:00:00	16175	16183	16113	16130	16155	16163	16093	16110	
2014-01-02T22:00:00	16215	16218	16173	16175	16195	16198	16153	16155	
2014-01-02T21:00:00	16225	16225	16208	16215	16205	16205	16188	16195	
2014-01-02T20:00:00	16283	16243	16218	16225	16263	16223	16198	16205	
2014-01-02T07:00:00	16283	16283	16283	16283	16263	16263	16263	16263	
2014-01-01T07:00:00	16283	16283	16283	16283	16263	16263	16263	16263	
2014-01-01T01:00:00	16280	16298	16278	16283	16260	16278	16258	16263	
2014-01-01T00:00:00	16268	16283	16258	16280	16248	16263	16238	16260	
2013-12-31T23:00:00	16273	16280	16263	16268	16253	16260	16243	16248	
2013-12-31T22:00:00	16273	16288	16268	16273	16253	16268	16248	16253	
2013-12-31T21:00:00	16253	16273	16250	16273	16233	16253	16230	16253	
2013-12-31T20:00:00	16243	16258	16243	16253	16223	16238	16223	16233	
2013-12-31T19:00:00	16253	16260	16243	16243	16233	16240	16223	16223	
2013-12-31T18:00:00	16250	16268	16243	16253	16230	16248	16223	16233	
2013-12-31T17:00:00	16255	16283	16223	16250	16235	16263	16203	16230	
2013-12-31T16:00:00	16250	16285	16223	16255	16230	16265	16203	16235	
2013-12-31T15:00:00	16255	16275	16248	16250	16235	16255	16228	16230	
2013-12-31T14:00:00	16270	16280	16248	16255	16250	16260	16228	16235	
2013-12-31T13:00:00	16263	16273	16265	16270	16243	16253	16245	16250	
2013-12-31T12:00:00	16253	16268	16218	16263	16233	16248	16198	16243	
2013-12-31T11:00:00	16243	16275	16238	16253	16223	16255	16218	16233	
2013-12-31T10:00:00	16275	16293	16243	16243	16255	16273	16223	16223	
2013-12-31T09:00:00	16263	16288	16230	16275	16243	16268	16210	16255	
2013-12-31T07:00:00	16263	16263	16263	16263	16243	16243	16243	16243	
2013-12-31T06:00:00	16253	16273	16263	16263	16233	16253	16243	16243	
2013-12-31T05:00:00	16263	16265	16253	16253	16243	16245	16233	16233	
2013-12-31T04:00:00	16263	16268	16258	16263	16243	16248	16238	16243	
2013-12-31T03:00:00	16248	16268	16243	16263	16228	16248	16223	16243	
2013-12-31T02:00:00	16243	16263	16240	16248	16223	16243	16220	16228	
2013-12-31T01:00:00	16263	16273	16238	16243	16243	16253	16218	16223	
2013-12-31T00:00:00	16275	16288	16258	16263	16255	16268	16238	16243	
2013-12-30T23:00:00	16273	16293	16273	16275	16253	16273	16253	16255	
2013-12-30T22:00:00	16280	16293	16268	16273	16260	16273	16248	16253	
2013-12-30T21:00:00	16273	16293	16268	16280	16253	16273	16248	16260	
2013-12-30T20:00:00	16293	16293	16263	16273	16273	16273	16243	16253	
2013-12-30T19:00:00	16278	16303	16273	16293	16258	16283	16253	16273	
2013-12-30T18:00:00	16253	16278	16253	16278	16233	16258	16233	16258	
2013-12-30T17:00:00	16298	16295	16253	16253	16278	16275	16233	16233	
2013-12-30T16:00:00	16280	16308	16278	16298	16260	16288	16258	16278	
2013-12-30T15:00:00	16258	16310	16265	16280	16238	16290	16245	16260	
2013-12-30T14:00:00	16273	16318	16245	16258	16253	16298	16225	16238	
2013-12-30T13:00:00	16223	16273	16218	16273	16203	16253	16198	16253	
2013-12-30T12:00:00	16233	16248	16203	16223	16213	16228	16183	16203	
2013-12-30T11:00:00	16233	16243	16218	16233	16213	16223	16198	16213	
2013-12-30T10:00:00	16220	16248	16208	16233	16200	16228	16188	16213	
2013-12-30T09:00:00	16270	16248	16170	16220	16250	16228	16150	16200	
2013-12-30T07:00:00	16270	16270	16270	16270	16250	16250	16250	16250	
2013-12-28T06:00:00	16263	16275	16253	16270	16243	16255	16233	16250	
2013-12-28T05:00:00	16250	16263	16248	16263	16230	16243	16228	16243	
2013-12-28T04:00:00	16258	16263	16248	16250	16238	16243	16228	16230	
2013-12-28T03:00:00	16243	16263	16248	16258	16223	16243	16228	16238	
2013-12-28T02:00:00	16258	16268	16238	16243	16238	16248	16218	16223	
2013-12-28T01:00:00	16233	16263	16228	16258	16213	16243	16208	16238	
2013-12-28T00:00:00	16268	16268	16205	16233	16248	16248	16185	16213	
2013-12-27T23:00:00	16268	16298	16258	16268	16248	16278	16238	16248	
2013-12-27T22:00:00	16268	16288	16253	16268	16248	16268	16233	16248	
2013-12-27T21:00:00	16225	16268	16218	16268	16205	16248	16198	16248	
2013-12-27T20:00:00	16220	16233	16218	16225	16200	16213	16198	16205	
2013-12-27T19:00:00	16198	16220	16193	16220	16178	16200	16173	16200	
2013-12-27T18:00:00	16230	16235	16195	16198	16210	16215	16175	16178	
2013-12-27T17:00:00	16173	16233	16170	16230	16153	16213	16150	16210	
2013-12-27T16:00:00	16170	16198	16158	16173	16150	16178	16138	16153	
2013-12-27T15:00:00	16173	16190	16160	16170	16153	16170	16140	16150	
2013-12-27T14:00:00	16073	16183	16063	16173	16053	16163	16043	16153	
2013-12-27T13:00:00	16103	16108	16048	16073	16083	16088	16028	16053	
2013-12-27T12:00:00	16093	16113	16090	16103	16073	16093	16070	16083	
2013-12-27T11:00:00	16120	16133	16093	16093	16100	16113	16073	16073	
2013-12-27T10:00:00	16103	16123	16063	16120	16083	16103	16043	16100	
2013-12-27T09:00:00	16223	16225	16085	16103	16203	16205	16065	16083	
2013-12-27T07:00:00	16223	16223	16223	16223	16203	16203	16203	16203	
2013-12-27T06:00:00	16195	16228	16193	16223	16175	16208	16173	16203	
2013-12-27T05:00:00	16210	16213	16185	16195	16190	16193	16165	16175	
2013-12-27T04:00:00	16215	16228	16193	16210	16195	16208	16173	16190	
2013-12-27T03:00:00	16188	16218	16180	16215	16168	16198	16160	16195	
2013-12-27T02:00:00	16213	16215	16188	16188	16193	16195	16168	16168	
2013-12-27T01:00:00	16218	16233	16205	16213	16198	16213	16185	16193	
2013-12-27T00:00:00	16225	16238	16218	16218	16205	16218	16198	16198	
2013-12-26T23:00:00	16238	16238	16220	16225	16218	16218	16200	16205	
