日時	"EUR/JPY(始値, 買い)"	"EUR/JPY(高値, 買い)"	"EUR/JPY(安値, 買い)"	"EUR/JPY(終値, 買い)"	"EUR/JPY(始値, 売り)*"	"EUR/JPY(高値, 売り)*"	"EUR/JPY(安値, 売り)*"	"EUR/JPY(終値, 売り)*"
2010/04/13 17:00:00	126.759	127.091	125.703	126.900	126.712	127.082	125.691	126.855
2010/04/12 17:00:00	125.784	127.465	125.784	126.759	125.769	127.457	125.769	126.712
2010/04/09 17:00:00	124.791	125.818	124.693	125.784	124.735	125.814	124.684	125.769
2010/04/08 17:00:00	124.591	124.853	123.442	124.791	124.519	124.840	123.433	124.735
2010/04/07 17:00:00	125.720	126.159	124.490	124.591	125.645	126.152	124.480	124.519
2010/04/06 17:00:00	127.288	127.374	125.358	125.720	127.213	127.365	125.350	125.645
2010/04/05 17:00:00	127.572	127.950	126.943	127.288	127.549	127.906	126.938	127.213
2010/04/02 17:00:00	127.529	127.937	126.915	127.572	127.455	127.915	126.766	127.549
2010/04/01 17:00:00	126.292	127.568	125.972	127.529	126.227	127.554	125.963	127.455
2010/03/31 17:00:00	124.451	126.577	124.429	126.292	124.397	126.573	124.395	126.227
2010/03/30 17:00:00	124.690	125.474	124.184	124.451	124.640	125.465	124.175	124.397
2010/03/29 17:00:00	124.161	125.084	124.111	124.690	124.137	125.075	124.102	124.640
2010/03/26 17:00:00	123.098	124.207	122.982	124.161	123.036	124.200	122.975	124.137
2010/03/25 17:00:00	122.930	123.908	122.274	123.098	122.860	123.898	122.265	123.036
2010/03/24 17:00:00	122.050	123.034	121.425	122.930	121.996	123.035	121.419	122.860
2010/03/23 17:00:00	122.237	122.620	121.759	122.050	122.174	122.612	121.748	121.996
2010/03/22 17:00:00	122.587	122.638	121.060	122.237	122.569	122.626	121.053	122.174
2010/03/19 17:00:00	123.029	123.354	122.261	122.587	122.965	123.349	122.254	122.569
2010/03/18 17:00:00	124.095	124.274	122.658	123.029	124.040	124.265	122.646	122.965
2010/03/17 17:00:00	124.349	125.074	123.924	124.095	124.279	125.071	123.916	124.040
2010/03/16 17:00:00	123.851	124.629	123.227	124.349	123.792	124.621	123.229	124.279
2010/03/15 17:00:00	124.497	124.971	123.323	123.851	124.474	124.965	123.315	123.792
2010/03/12 17:00:00	123.848	125.213	123.695	124.497	123.790	125.210	123.686	124.474
2010/03/11 17:00:00	123.649	123.916	123.025	123.848	123.568	123.907	123.016	123.790
2010/03/10 17:00:00	122.385	124.010	121.886	123.649	122.330	124.003	121.879	123.568
2010/03/09 17:00:00	123.164	123.198	121.464	122.385	123.105	123.144	121.455	122.330
2010/03/08 17:00:00	123.071	123.914	122.828	123.164	123.037	123.905	122.819	123.105
2010/03/05 17:00:00	120.928	123.341	120.892	123.071	120.869	123.324	120.867	123.037
2010/03/04 17:00:00	121.203	121.833	120.300	120.928	121.137	121.826	120.289	120.869
2010/03/03 17:00:00	121.001	121.749	120.617	121.203	120.942	121.730	120.608	121.137
2010/03/02 17:00:00	120.888	121.347	119.781	121.001	120.832	121.339	119.760	120.942
2010/03/01 17:00:00	120.983	121.909	120.064	120.888	120.962	121.900	120.055	120.832
2010/02/26 17:00:00	120.718	121.663	120.511	120.983	120.659	121.654	120.503	120.962
2010/02/25 17:00:00	122.088	122.304	119.658	120.718	122.025	122.295	119.649	120.659
2010/02/24 17:00:00	121.897	122.618	121.623	122.088	121.828	122.614	121.614	122.025
2010/02/23 17:00:00	123.949	124.545	121.575	121.897	123.883	124.536	121.565	121.828
2010/02/22 17:00:00	124.598	125.247	123.649	123.949	124.573	125.239	123.640	123.883
2010/02/19 17:00:00	124.239	124.798	123.546	124.598	124.154	124.789	123.537	124.573
2010/02/18 17:00:00	124.214	124.470	122.759	124.239	124.137	124.460	122.750	124.154
2010/02/17 17:00:00	124.162	124.851	123.404	124.214	124.103	124.844	123.395	124.137
2010/02/16 17:00:00	122.431	124.484	122.317	124.162	122.374	124.475	122.308	124.103
2010/02/15 17:00:00	122.565	122.899	122.263	122.431	122.543	122.890	122.254	122.374
2010/02/12 17:00:00	122.944	123.104	121.389	122.565	122.887	123.097	121.380	122.543
2010/02/11 17:00:00	123.606	124.169	122.059	122.944	123.501	124.160	122.050	122.887
2010/02/10 17:00:00	123.783	124.281	122.689	123.606	123.713	124.272	122.680	123.501
2010/02/09 17:00:00	121.854	124.190	121.662	123.783	121.786	124.181	121.652	123.713
2010/02/08 17:00:00	122.143	122.789	121.560	121.854	122.122	122.780	121.553	121.786
2010/02/05 17:00:00	122.250	123.329	120.706	122.143	122.130	123.324	120.699	122.122
2010/02/04 17:00:00	126.440	126.475	121.609	122.250	126.375	126.466	121.600	122.130
2010/02/03 17:00:00	126.239	126.994	125.979	126.440	126.184	126.978	125.972	126.375
2010/02/02 17:00:00	126.271	126.697	125.830	126.239	126.184	126.684	125.819	126.184
2010/02/01 17:00:00	125.169	126.536	124.645	126.271	125.145	126.529	124.553	126.184
2010/01/29 17:00:00	125.665	126.785	124.820	125.169	125.583	126.774	124.815	125.145
2010/01/28 17:00:00	126.281	127.094	125.105	125.665	126.187	127.085	125.096	125.583
2010/01/27 17:00:00	126.197	126.402	125.244	126.281	126.116	126.397	125.233	126.187
2010/01/26 17:00:00	127.789	128.375	125.677	126.197	127.721	128.366	125.668	126.116
2010/01/25 17:00:00	127.482	128.139	127.080	127.789	127.473	128.137	127.071	127.721
2010/01/22 17:00:00	127.414	128.214	126.539	126.999	127.350	128.206	126.535	126.991
2010/01/21 17:00:00	128.726	129.506	127.057	127.414	128.668	129.497	127.039	127.350
2010/01/20 17:00:00	130.278	130.327	128.410	128.726	130.185	130.318	128.401	128.668
2010/01/19 17:00:00	130.631	130.722	129.643	130.278	130.545	130.713	129.634	130.185
2010/01/18 17:00:00	130.594	130.955	130.090	130.631	130.565	130.947	130.081	130.545
2010/01/15 17:00:00	132.298	132.416	130.306	130.594	132.219	132.407	130.298	130.565
2010/01/14 17:00:00	132.616	133.647	131.719	132.298	132.563	133.640	131.710	132.219
2010/01/13 17:00:00	131.826	133.224	131.523	132.616	131.753	133.215	131.514	132.563
2010/01/12 17:00:00	133.675	133.826	131.636	131.826	133.603	133.815	131.627	131.753
2010/01/11 17:00:00	133.528	134.383	133.423	133.675	133.496	134.379	133.417	133.603
2010/01/08 17:00:00	133.634	134.150	132.410	133.528	133.560	134.132	132.392	133.496
2010/01/07 17:00:00	133.037	133.672	132.395	133.634	132.981	133.663	132.386	133.560
2010/01/06 17:00:00	131.795	133.496	131.269	133.037	131.680	133.489	131.260	132.981
2010/01/05 17:00:00	133.371	133.474	131.458	131.795	133.289	133.467	131.445	131.680
2010/01/04 17:00:00	133.423	133.796	132.389	133.371	133.414	133.787	132.380	133.289
2009/12/31 17:00:00	132.586	133.607	132.468	133.423	132.490	133.598	132.459	133.414
2009/12/30 17:00:00	132.094	132.796	131.798	132.586	132.005	132.790	131.795	132.490
2009/12/29 17:00:00	131.791	132.614	131.651	132.094	131.729	132.609	131.645	132.005
2009/12/28 17:00:00	131.697	131.935	131.394	131.791	131.688	131.926	131.385	131.729
2009/12/24 17:00:00	131.431	131.889	130.895	131.697	131.321	131.880	130.887	131.688
2009/12/23 17:00:00	130.897	131.484	130.541	131.431	130.809	131.475	130.534	131.321
2009/12/22 17:00:00	130.221	131.087	129.973	130.897	130.130	131.077	129.964	130.809
2009/12/21 17:00:00	129.526	130.384	129.218	130.221	129.495	130.375	129.139	130.130
2009/12/18 17:00:00	129.037	130.029	127.393	129.526	128.953	130.020	127.389	129.495
2009/12/17 17:00:00	130.491	130.695	128.839	129.037	130.428	130.686	128.829	128.953
2009/12/16 17:00:00	130.310	130.797	129.943	130.491	130.244	130.792	129.934	130.428
2009/12/15 17:00:00	129.938	130.749	129.543	130.310	129.842	130.740	129.534	130.244
2009/12/14 17:00:00	130.309	130.650	129.185	129.938	130.300	130.641	129.176	129.842
2009/12/11 17:00:00	129.985	131.617	129.930	130.309	129.890	131.608	129.862	130.300
2009/12/10 17:00:00	129.413	130.374	129.049	129.985	129.355	130.361	129.040	129.890
2009/12/09 17:00:00	130.062	130.475	128.793	129.413	129.976	130.468	128.784	129.355
2009/12/08 17:00:00	132.750	132.769	129.664	130.062	132.684	132.698	129.653	129.976
2009/12/07 17:00:00	134.335	134.364	132.382	132.750	134.307	134.360	132.373	132.684
2009/12/04 17:00:00	132.903	134.571	132.506	134.335	132.829	134.570	132.496	134.307
2009/12/03 17:00:00	131.502	133.565	131.384	132.903	131.423	133.558	131.387	132.829
2009/12/02 17:00:00	130.758	131.990	130.654	131.502	130.714	131.985	130.645	131.423
2009/12/01 17:00:00	129.690	131.287	129.325	130.758	129.604	131.278	129.319	130.714
2009/11/30 17:00:00	129.643	130.834	128.974	129.690	129.576	130.826	128.965	129.604
2009/11/27 17:00:00	130.065	130.167	126.890	129.643	129.993	130.158	126.879	129.576
2009/11/26 17:00:00	132.226	132.336	129.529	130.065	132.166	132.312	129.514	129.993
2009/11/25 17:00:00	132.492	132.700	131.519	132.226	132.426	132.691	131.510	132.166
2009/11/24 17:00:00	133.132	133.278	132.025	132.492	133.072	133.257	132.017	132.426
2009/11/23 17:00:00	132.305	133.623	131.854	133.132	132.275	133.614	131.808	133.072
2009/11/20 17:00:00	132.844	132.959	131.802	132.305	132.746	132.952	131.793	132.275
2009/11/19 17:00:00	133.668	133.773	131.762	132.844	133.608	133.764	131.753	132.746
2009/11/18 17:00:00	132.809	134.024	132.591	133.668	132.750	134.015	132.582	133.608
2009/11/17 17:00:00	133.356	133.596	132.445	132.809	133.290	133.587	132.438	132.750
2009/11/16 17:00:00	133.805	134.339	133.189	133.356	133.776	134.330	133.180	133.290
2009/11/13 17:00:00	134.237	134.464	132.858	133.805	134.164	134.455	132.847	133.776
2009/11/12 17:00:00	134.681	135.040	133.941	134.237	134.679	135.024	133.933	134.164
2009/11/11 17:00:00	134.679	135.359	133.819	134.681	134.619	135.350	133.810	134.679
2009/11/10 17:00:00	134.925	135.367	134.135	134.679	134.865	135.374	134.126	134.619
2009/11/09 17:00:00	133.567	135.082	133.370	134.925	133.534	135.075	133.361	134.865
2009/11/06 17:00:00	134.930	135.148	133.216	133.567	134.865	135.139	133.208	133.534
2009/11/05 17:00:00	134.855	135.189	133.364	134.930	134.795	135.176	133.355	134.865
2009/11/04 17:00:00	133.040	135.772	132.511	134.855	132.969	135.683	132.502	134.795
2009/11/03 17:00:00	133.330	133.990	131.733	133.040	133.287	133.981	131.724	132.969
2009/11/02 17:00:00	132.427	134.535	131.000	133.330	132.395	134.532	130.994	133.287
2009/10/30 17:00:00	135.524	135.929	132.328	132.427	135.459	135.920	132.320	132.395
2009/10/29 17:00:00	133.440	135.992	132.809	135.524	133.321	135.985	132.804	135.459
2009/10/28 17:00:00	135.925	136.008	133.270	133.440	135.863	136.000	133.261	133.321
2009/10/27 17:00:00	137.143	137.386	135.664	135.925	137.083	137.379	135.660	135.863
2009/10/26 17:00:00	138.093	138.494	136.816	137.143	138.062	138.485	136.807	137.083
2009/10/23 17:00:00	137.267	138.365	137.184	138.093	137.212	138.360	137.148	138.062
2009/10/22 17:00:00	136.648	137.436	136.275	137.267	136.563	137.427	136.266	137.212
2009/10/21 17:00:00	135.691	136.978	135.194	136.648	135.619	136.971	135.185	136.563
2009/10/20 17:00:00	135.532	135.855	134.875	135.691	135.463	135.848	134.866	135.619
2009/10/19 17:00:00	135.403	135.934	134.765	135.532	135.380	135.925	134.756	135.463
2009/10/16 17:00:00	135.387	136.079	134.974	135.403	135.334	136.070	134.966	135.380
2009/10/15 17:00:00	133.523	135.399	133.320	135.387	133.463	135.390	133.311	135.334
2009/10/14 17:00:00	133.305	133.774	132.247	133.523	133.191	133.765	132.232	133.463
2009/10/13 17:00:00	132.742	133.479	132.541	133.305	132.681	133.487	132.532	133.191
2009/10/12 17:00:00	132.147	133.334	131.895	132.742	132.112	133.330	131.769	132.681
2009/10/09 17:00:00	130.803	132.241	130.685	132.147	130.743	132.232	130.676	132.112
2009/10/08 17:00:00	130.194	130.953	129.991	130.803	130.116	130.944	129.982	130.743
2009/10/07 17:00:00	130.803	131.101	129.586	130.194	130.743	131.100	129.577	130.116
2009/10/06 17:00:00	131.191	131.569	130.564	130.803	131.140	131.561	130.555	130.743
2009/10/05 17:00:00	130.803	131.669	130.470	131.191	130.772	131.660	130.452	131.140
2009/10/02 17:00:00	130.385	131.244	129.052	130.803	130.311	131.235	129.030	130.772
2009/10/01 17:00:00	131.416	131.814	130.130	130.385	131.293	131.805	130.117	130.311
2009/09/30 17:00:00	131.438	132.036	130.633	131.416	131.372	132.027	130.624	131.293
2009/09/29 17:00:00	131.105	131.799	130.709	131.438	131.034	131.790	130.700	131.372
2009/09/28 17:00:00	131.753	131.810	129.827	131.105	131.639	131.792	129.788	131.034
2009/09/25 17:00:00	133.889	133.894	131.585	131.782	133.810	133.885	131.578	131.750
2009/09/24 17:00:00	134.541	134.699	133.350	133.889	134.466	134.690	133.341	133.810
2009/09/23 17:00:00	134.779	135.219	134.060	134.541	134.707	135.210	134.026	134.466
2009/09/22 17:00:00	134.957	135.350	134.599	134.779	134.897	135.341	134.590	134.707
2009/09/21 17:00:00	134.374	135.488	134.172	134.957	134.253	135.487	134.163	134.897
2009/09/18 17:00:00	134.310	134.626	133.715	134.387	134.243	134.617	133.706	134.338
2009/09/17 17:00:00	133.814	134.824	133.425	134.310	133.718	134.803	133.416	134.243
2009/09/16 17:00:00	133.492	134.039	132.474	133.814	133.406	134.030	132.465	133.718
2009/09/15 17:00:00	132.971	133.781	132.793	133.492	132.901	133.772	132.784	133.406
2009/09/14 17:00:00	132.219	133.080	131.310	132.971	132.190	133.071	131.301	132.901
2009/09/11 17:00:00	133.802	133.847	131.564	132.219	133.726	133.840	131.555	132.190
2009/09/10 17:00:00	134.017	134.389	133.319	133.802	133.947	134.380	133.310	133.726
2009/09/09 17:00:00	133.693	134.414	133.594	134.017	133.634	134.405	133.578	133.947
2009/09/08 17:00:00	133.435	133.872	132.823	133.693	133.376	133.863	132.814	133.634
2009/09/07 17:00:00	133.068	133.883	132.908	133.435	133.030	133.876	132.839	133.376
2009/09/04 17:00:00	132.065	133.250	131.718	133.068	131.989	133.245	131.684	133.030
2009/09/03 17:00:00	131.564	132.599	131.164	132.065	131.505	132.562	131.155	131.989
2009/09/02 17:00:00	132.228	132.529	131.033	131.564	132.131	132.520	131.025	131.505
2009/09/01 17:00:00	133.504	134.159	131.865	132.228	133.441	134.150	131.851	132.131
2009/08/31 17:00:00	133.840	133.885	132.159	133.504	133.802	133.850	132.150	133.441
2009/08/28 17:00:00	134.168	135.020	133.679	133.840	134.094	135.015	133.670	133.802
2009/08/27 17:00:00	134.410	134.459	132.926	134.168	134.334	134.450	132.917	134.094
2009/08/26 17:00:00	134.691	135.199	133.915	134.410	134.632	135.131	133.907	134.334
2009/08/25 17:00:00	135.297	135.913	133.964	134.691	135.226	135.885	133.955	134.632
2009/08/24 17:00:00	135.239	136.098	134.994	135.297	135.212	136.090	134.985	135.226
2009/08/21 17:00:00	134.298	135.477	132.908	135.239	134.239	135.473	132.899	135.212
2009/08/20 17:00:00	133.847	134.634	133.414	134.298	133.778	134.625	133.407	134.239
2009/08/19 17:00:00	133.879	134.519	132.185	133.847	133.815	134.515	132.176	133.778
2009/08/18 17:00:00	133.121	134.842	132.789	133.879	133.051	134.815	132.780	133.815
2009/08/17 17:00:00	134.543	134.562	132.516	133.121	134.508	134.523	132.507	133.051
2009/08/14 17:00:00	136.516	136.516	134.200	134.543	136.428	136.460	134.191	134.508
2009/08/13 17:00:00	136.318	137.862	135.559	136.516	136.190	137.858	135.550	136.428
2009/08/12 17:00:00	135.862	137.289	134.091	136.318	135.780	137.251	134.082	136.190
2009/08/11 17:00:00	137.404	137.426	135.259	135.862	137.333	137.417	135.250	135.780
2009/08/10 17:00:00	138.194	138.707	136.939	137.404	138.165	138.611	136.930	137.333
2009/08/07 17:00:00	136.973	138.729	136.529	138.194	136.909	138.720	136.520	138.165
2009/08/06 17:00:00	136.821	137.969	136.594	136.973	136.755	137.960	136.572	136.909
2009/08/05 17:00:00	137.243	137.601	136.207	136.821	137.179	137.596	136.198	136.755
2009/08/04 17:00:00	137.349	137.715	135.986	137.243	137.290	137.695	135.977	137.179
2009/08/03 17:00:00	134.878	137.569	134.588	137.349	134.845	137.560	134.579	137.290
2009/07/31 17:00:00	134.534	135.607	134.294	134.878	134.477	135.556	134.285	134.845
2009/07/30 17:00:00	133.499	134.902	133.210	134.534	133.423	134.893	133.201	134.477
2009/07/29 17:00:00	133.982	134.398	132.792	133.499	133.925	134.393	132.778	133.423
2009/07/28 17:00:00	135.497	135.986	132.909	133.982	135.433	135.977	132.900	133.925
2009/07/27 17:00:00	134.705	136.113	134.269	135.497	134.678	136.095	134.260	135.433
2009/07/24 17:00:00	134.329	135.199	133.857	134.705	134.260	135.190	133.848	134.678
2009/07/23 17:00:00	133.230	135.634	132.850	134.329	133.156	135.629	132.841	134.260
2009/07/22 17:00:00	133.394	133.604	132.100	133.230	133.320	133.595	132.085	133.156
2009/07/21 17:00:00	134.096	134.509	132.402	133.394	134.011	134.500	132.397	133.320
2009/07/20 17:00:00	133.053	134.767	132.842	134.096	133.029	134.760	132.769	134.011
2009/07/17 17:00:00	132.925	133.490	131.736	133.053	132.859	133.480	131.727	133.029
2009/07/16 17:00:00	132.963	133.225	131.596	132.925	132.904	133.216	131.591	132.859
2009/07/15 17:00:00	130.656	133.413	130.470	132.963	130.583	133.406	130.461	132.904
2009/07/14 17:00:00	130.027	130.952	129.362	130.656	129.903	130.944	129.349	130.583
2009/07/13 17:00:00	128.926	130.212	128.009	130.027	128.898	130.205	128.000	129.903
2009/07/10 17:00:00	130.411	130.624	127.817	128.926	130.329	130.615	127.810	128.898
2009/07/09 17:00:00	129.000	130.889	128.089	130.411	128.913	130.880	128.080	130.329
2009/07/08 17:00:00	132.076	132.115	127.012	129.000	132.084	132.101	127.003	128.913
2009/07/07 17:00:00	133.379	133.922	131.837	132.076	133.304	133.925	131.827	132.084
2009/07/06 17:00:00	134.320	134.320	131.739	133.379	134.278	134.278	131.730	133.304
2009/07/03 17:00:00	134.366	134.824	133.590	134.320	134.307	134.815	133.580	134.278
2009/07/02 17:00:00	136.723	136.778	134.144	134.366	136.649	136.770	134.135	134.307
2009/07/01 17:00:00	135.252	136.899	135.040	136.723	135.178	136.890	135.031	136.649
2009/06/30 17:00:00	135.333	135.974	134.359	135.252	135.251	135.955	134.350	135.178
2009/06/29 17:00:00	133.948	135.497	133.369	135.333	133.910	135.490	133.367	135.251
2009/06/26 17:00:00	134.268	134.945	133.725	133.948	134.171	134.932	133.710	133.910
2009/06/25 17:00:00	133.273	134.827	133.233	134.268	133.199	134.818	133.158	134.171
2009/06/24 17:00:00	134.078	134.989	132.975	133.273	134.043	134.980	132.971	133.199
2009/06/23 17:00:00	132.969	134.400	131.427	134.078	132.885	134.391	131.418	134.043
2009/06/22 17:00:00	134.150	134.348	132.499	132.969	134.118	134.295	132.490	132.885
2009/06/19 17:00:00	134.257	135.173	134.070	134.150	134.152	135.164	134.059	134.118
2009/06/18 17:00:00	133.547	134.993	133.039	134.257	133.442	134.984	133.025	134.152
2009/06/17 17:00:00	133.412	134.619	132.363	133.547	133.346	134.610	132.354	133.442
2009/06/16 17:00:00	135.053	135.385	132.736	133.412	134.987	135.376	132.730	133.346
2009/06/15 17:00:00	137.727	137.865	134.444	135.053	137.693	137.815	134.435	134.987
2009/06/12 17:00:00	137.739	138.301	136.882	137.727	137.710	138.292	136.873	137.693
2009/06/11 17:00:00	137.239	138.001	136.594	137.739	137.180	137.992	136.585	137.710
2009/06/10 17:00:00	137.009	138.349	136.692	137.239	136.934	138.340	136.683	137.180
2009/06/09 17:00:00	136.952	137.339	135.704	137.009	136.835	137.330	135.696	136.934
2009/06/08 17:00:00	138.057	138.057	135.984	136.952	138.019	138.019	135.975	136.835
2009/06/05 17:00:00	137.028	139.232	136.269	138.057	136.934	139.225	136.262	138.019
2009/06/04 17:00:00	135.977	137.433	135.591	137.028	135.910	137.425	135.587	136.934
2009/06/03 17:00:00	137.011	138.009	135.305	135.977	136.938	138.009	135.295	135.910
2009/06/02 17:00:00	136.750	137.455	135.783	137.011	136.586	137.447	135.771	136.938
2009/06/01 17:00:00	134.723	137.252	133.889	136.750	134.677	137.246	133.880	136.586
2009/05/29 17:00:00	135.094	135.708	134.259	134.723	134.994	135.700	134.252	134.677
2009/05/28 17:00:00	131.868	135.297	131.708	135.094	131.826	135.287	131.673	134.994
2009/05/27 17:00:00	132.931	133.524	131.851	131.868	132.850	133.515	131.809	131.826
2009/05/26 17:00:00	132.991	133.306	131.488	132.931	132.866	133.286	131.477	132.850
